Age,Body Type_Bus,Body Type_Cabriolet,Body Type_Coupe,Body Type_Crossover (SUV),Body Type_Hatchback,Body Type_Multi Purpose Vehicle,Body Type_Other,Body Type_Sedan,Body Type_Sports Utility Vehicle (SUV),Body Type_Station Wagon,Category,Colour_Black,Colour_Blue,Colour_Gold,Colour_Grey,Colour_Other,Colour_Red,Colour_Silver,Colour_White,Cylinder Layout_I,Cylinder Layout_Other,Cylinder Layout_V,Dekra,Drive Front,Drive Rear,Engine Capacity,Feature_Auto stop-start,Feature_CarPlay or Android Auto,Feature_Reverse camera,Finance Price,Fuel Consumption,Fuel Tank Capacity,Fuel Type_Diesel,Fuel Type_Hybrid,Fuel Type_Petrol,Gears,Horsepower,Make Model,Mileage,No of Cylinders,No of Doors,No of Seats,Remaining Maintenance Plan,Remaining Warranty,Spare Key,Transmission,Vehicle Service History,Price
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1595,True,False,False,5376,5.5,50,False,False,True,7,154.21730000000002,91,146012,4,4,5,0,0,True,0,3,275900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1998,True,True,True,5413,6.1,48,False,False,True,6,154.21730000000002,81,60443,4,5,5,0,0,True,0,1,277900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1499,True,False,False,5340,5.85,63,False,False,True,7,134.102,16,62621,3,5,5,0,0,True,0,1,273900
4,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1798,True,False,True,5376,6.3,55,False,False,True,6,138.12506000000002,131,26605,4,4,5,0,0,True,0,0,275900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,False,1496,False,False,False,5413,6.0,44,False,False,True,6,109.96364000000001,83,12000,4,5,5,0,0,True,0,0,277900
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1595,False,False,True,5376,5.6,66,False,False,True,7,154.21730000000002,88,84000,4,4,5,0,0,True,0,0,275900
7,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1968,False,False,True,5376,8.0,80,True,False,False,7,138.12506000000002,150,187000,4,5,5,0,0,True,0,0,275900
8,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2497,False,True,False,5267,9.8,75,True,False,False,5,167.62750000000003,51,161000,4,5,9,0,0,False,0,2,290900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2179,False,False,True,5267,6.3,65,True,False,False,9,187.74280000000002,75,164000,4,5,7,0,0,False,0,0,269900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,False,True,1991,True,False,True,5413,5.73,66,False,False,True,7,181.0377,88,96000,4,4,5,0,0,True,0,0,277900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,False,False,True,0,True,True,2967,False,False,False,8137,6.8,75,True,False,False,8,308.43460000000005,8,160000,6,5,5,0,0,False,0,3,275000
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1595,True,True,True,5413,5.6,66,False,False,True,7,154.21730000000002,88,127000,4,4,5,0,0,True,0,2,277900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1967,True,True,True,5413,8.4,61,False,False,True,6,187.74280000000002,36,30000,4,5,5,0,0,True,0,0,277900
13,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,4759,False,False,False,5395,17.7,135,False,False,True,5,254.79380000000003,107,235000,6,5,7,0,0,True,0,3,276900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,True,1462,False,False,False,5376,6.3,40,False,False,True,5,100.57650000000001,122,48900,4,3,5,0,0,True,1,1,275900
7,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False,True,False,False,0,False,True,1998,False,True,False,5395,5.3,60,False,False,True,8,181.0377,12,133000,4,4,5,0,0,False,0,3,276900
3,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1998,True,True,True,5395,6.4,45,False,False,True,6,197.12994,146,63498,4,5,5,0,150,True,0,3,276900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1969,False,False,False,5376,4.1,62,True,False,False,6,118.00976000000001,158,81000,4,5,5,0,756,True,0,0,275900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,True,False,2143,True,False,True,5267,3.8,50,True,False,False,7,134.102,86,73000,4,5,5,0,0,True,0,0,269900
8,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1595,False,False,False,5395,5.5,50,False,False,True,7,154.21730000000002,91,121000,4,4,5,0,0,True,0,4,276900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,True,1598,False,False,False,5267,8.3,47,False,False,True,6,214.56320000000002,102,91000,4,3,4,0,0,False,0,0,269900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1987,False,True,True,5358,7.4,60,False,False,True,6,143.48914000000002,138,96915,4,5,5,0,0,True,0,0,274900
7,False,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,True,False,False,2,True,False,1499,False,False,False,5267,6.15,51,False,False,True,6,134.102,100,105000,3,5,5,0,0,True,0,1,269900
7,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1998,False,False,False,5358,5.3,60,False,False,True,8,181.0377,12,102000,4,4,5,0,0,True,0,2,274900
12,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,True,2777,False,True,False,5267,9.7,67,True,False,False,5,174.3326,67,120000,4,2,4,0,0,True,0,3,269900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,True,2179,False,True,True,5267,6.3,65,True,False,False,9,187.74280000000002,75,145000,4,5,7,0,0,True,0,0,269900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,998,False,True,False,5267,6.3,52,False,False,True,6,123.37384000000002,26,40000,3,5,5,65,65,True,0,0,269900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,False,True,1499,True,True,False,5267,5.3,52,False,False,True,6,134.102,10,62000,3,5,5,0,0,False,1,1,269900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,999,True,True,False,6936,5.4,40,False,False,True,7,113.98670000000001,146,50000,3,5,5,0,368,True,0,0,269000
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1592,True,True,True,5249,7.9,55,False,False,True,6,120.69180000000001,47,36000,4,5,5,83,448,True,1,0,268900
6,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1499,False,False,False,5249,5.1,40,False,False,True,6,134.102,102,53000,3,2,4,0,0,True,1,2,268900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,2199,False,False,False,5249,8.3,64,True,False,False,6,194.4479,53,119000,4,5,7,0,0,True,0,3,268900
10,False,False,True,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,False,True,2979,True,False,True,5249,7.2,60,False,False,True,8,301.72950000000003,13,152000,6,2,4,0,0,True,0,3,268900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,True,1995,True,False,False,5249,4.9,63,True,False,False,8,187.74280000000002,16,155000,4,5,5,0,0,False,0,3,268900
8,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1968,False,False,False,5249,7.3,80,True,False,False,5,100.57650000000001,150,192398,4,4,8,0,0,False,1,0,268900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,True,2143,False,True,True,5249,4.8,56,True,False,False,7,167.62750000000003,94,132100,4,5,5,0,0,True,0,3,268900
7,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,True,1969,False,False,False,5231,7.8,68,False,False,True,8,362.0754,157,175000,4,4,5,0,0,False,0,0,287900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,True,1968,False,False,False,5231,6.9,75,True,False,False,7,174.3326,8,158000,4,5,5,0,0,True,0,3,274900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2967,False,False,True,5231,7.33,100,True,False,False,8,241.38360000000003,154,185000,6,5,5,0,0,True,0,0,274900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1582,False,False,True,5231,7.4,55,True,False,False,6,126.05588000000002,47,81000,4,5,5,0,0,True,0,0,267900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1395,True,True,False,5231,6.1,58,False,False,True,6,123.37384000000002,152,88361,4,5,5,0,0,True,1,0,267900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1995,True,True,False,5340,5.5,52,False,False,True,8,174.3326,10,84219,4,5,5,0,0,True,0,0,273900
5,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1598,False,False,False,5176,8.2,55,False,False,True,5,108.62262000000001,141,72000,4,5,7,0,0,True,1,0,264900
7,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False,True,False,False,0,False,True,1998,False,False,False,5322,5.3,60,False,False,True,8,181.0377,12,93000,4,4,5,0,0,False,0,3,272900
8,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1997,True,False,False,5322,6.6,60,False,False,True,8,241.38360000000003,13,152000,4,2,4,0,0,True,0,0,279900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,False,True,1991,False,False,False,5176,5.45,66,False,False,True,7,181.0377,88,71000,4,4,5,0,0,True,0,1,264900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,True,1997,False,False,False,5322,6.9,67,False,False,True,8,181.0377,18,172000,4,5,5,0,0,True,0,2,272900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,3604,False,False,True,5158,10.4,91,False,False,True,8,280.27318,64,97000,6,5,5,0,0,True,0,3,263900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1598,False,True,True,5304,7.0,53,False,False,True,6,162.26342000000002,113,64000,4,5,5,0,189,False,0,0,271900
2,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1496,False,False,False,5322,6.9,52,False,False,True,6,122.03282000000002,26,24263,3,5,5,0,0,True,0,0,272900
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1998,True,False,True,5158,5.3,60,False,False,True,8,181.0377,12,63000,4,4,5,0,0,False,0,2,309900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,998,True,False,True,5322,6.3,52,False,False,True,6,123.37384000000002,26,40000,3,5,5,0,1372,False,0,0,272900
4,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,1,True,False,1197,False,False,True,5304,6.4,50,False,False,True,6,113.98670000000001,129,128000,4,5,5,0,0,True,0,0,271900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,False,True,1499,False,False,False,5322,5.1,52,False,False,True,8,134.102,10,59591,3,5,5,0,0,True,0,0,272900
7,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1997,True,False,False,5158,5.8,60,False,False,True,6,181.0377,13,87000,4,2,4,0,0,True,1,3,263900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1987,False,False,False,5158,7.4,60,False,False,True,6,143.48914000000002,138,86000,4,5,5,0,0,False,0,1,263900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1497,False,True,True,5287,9.0,57,False,False,True,6,140.80710000000002,34,15000,4,5,5,0,769,False,0,0,271000
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1394,False,False,False,5322,5.3,50,False,False,True,7,147.5122,6,94470,4,5,5,0,0,True,0,2,272900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1987,False,False,True,5158,6.8,55,False,False,True,6,170.30954000000003,138,91656,4,5,5,0,0,False,1,0,263900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1396,False,False,True,5322,6.4,45,False,False,True,6,99.23548000000001,70,15700,4,5,5,0,2,True,1,0,272900
